CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
12366	BIOL	111	16	M	3.000	Introduction to Cell and Molecular Biology	MWF	09:30 am-10:20 am	80	0	Deborah A Bidwell (P)	08/25-12/16	HWWE 217	 
12499	BIOL	111	18	H	3.000	LC8B:Intro Cell Molec Biology	MWF	10:30 am-11:20 am	20	0	Miranda Lynette McManus (P)	08/25-12/16	HWWE 217	Learning Community 8B
12500	BIOL	111	19	H	3.000	LC8D:Intro Cell Molec Biology	MWF	10:30 am-11:20 am	20	1	Miranda Lynette McManus (P)	08/25-12/16	HWWE 217	Learning Community 8D
14064	BIOL	111	20	M	3.000	Introduction to Cell and Molecular Biology	TR	06:00 pm-07:15 pm	40	9	Dorian R McMillan (P)	08/25-12/16	SSMB 138	 
14118	BIOL	111	21	H	3.000	Introduction to Cell and Molecular Biology	MW	05:20 pm-06:45 pm	40	7	Lauren Hernandez-Rubio Senn (P)	08/25-12/16	HWWE 211	 
13612	BIOL	111L	01	M	1.000	LC17:Intro Cell Mol Biol Lab	R	09:00 am-12:00 pm	0	-11	Christopher A Korey (P)	08/25-12/16	SSMB 141	Learning Community 17
10129	BIOL	111L	03	M	1.000	Introduction to Cell and Molecular Biology Lab	M	10:30 am-01:29 pm	24	3	John S Peters (P), David Curtis Flanagan	08/25-12/16	LCTR 342	 
10136	BIOL	111L	06	M	1.000	Introduction to Cell and Molecular Biology Lab	M	01:30 pm-04:29 pm	24	2	John S Peters (P), David Curtis Flanagan	08/25-12/16	LCTR 342	 
10137	BIOL	111L	08	M	1.000	Introduction to Cell and Molecular Biology Lab	M	04:30 pm-07:29 pm	24	1	John S Peters (P), Maria Michelle Daughtry	08/25-12/16	LCTR 342	 
10145	BIOL	111L	09	M	1.000	Introduction to Cell and Molecular Biology Lab	M	07:30 pm-10:29 pm	24	1	John S Peters (P), Francesca Maria Battaglia	08/25-12/16	LCTR 344	 
10130	BIOL	111L	11	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 am-10:29 am	24	2	John S Peters (P), Ann Wassick	08/25-12/16	LCTR 344	 
10131	BIOL	111L	13	M	1.000	Introduction to Cell and Molecular Biology Lab	T	10:30 am-01:29 pm	24	3	John S Peters (P), Ann Wassick	08/25-12/16	LCTR 344	 
12787	BIOL	111L	14	M	1.000	Introduction to Cell and Molecular Biology Lab	T	10:30 am-01:29 pm	24	1	John S Peters (P), Tokea G Payton	08/25-12/16	LCTR 342	 
10132	BIOL	111L	15	M	1.000	Introduction to Cell and Molecular Biology Lab	T	01:30 pm-04:29 pm	24	2	John S Peters (P), Zachary Michael Lane	08/25-12/16	LCTR 344	 
10133	BIOL	111L	16	M	1.000	Introduction to Cell and Molecular Biology Lab	T	01:30 pm-04:29 pm	24	0	Nathan Joseph Baker (P), John S Peters	08/25-12/16	LCTR 342	 
10146	BIOL	111L	17	M	1.000	Introduction to Cell and Molecular Biology Lab	T	04:30 pm-07:29 pm	24	2	John S Peters (P), Dominique Anne Maldonado	08/25-12/16	LCTR 344	 
10150	BIOL	111L	18	M	1.000	Introduction to Cell and Molecular Biology Lab	T	04:30 pm-07:29 pm	24	3	John S Peters (P), Nathan Joseph Baker	08/25-12/16	LCTR 342	 
10147	BIOL	111L	19	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 pm-10:29 pm	24	2	John S Peters (P), Erik Roland Andersson	08/25-12/16	LCTR 342	 
11461	BIOL	111L	20	M	1.000	Introduction to Cell and Molecular Biology Lab	T	07:30 pm-10:29 pm	24	2	John S Peters (P), Dominique Anne Maldonado	08/25-12/16	LCTR 344	 
10134	BIOL	111L	23	M	1.000	Introduction to Cell and Molecular Biology Lab	W	10:30 am-01:29 pm	24	1	John S Peters (P), Tyler Starr Harrell	08/25-12/16	LCTR 344	 
