CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
21530 	BIOL 	112L 	08 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21775 	BIOL 	112L 	09 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	07:30 pm-10:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20137 	BIOL 	112L 	11 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	07:30 am-10:30 am 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
20138 	BIOL 	112L 	13 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	10:30 am-01:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
22284 	BIOL 	112L 	14 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	10:30 am-01:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20139 	BIOL 	112L 	15 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21377 	BIOL 	112L 	16 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	01:30 pm-04:30 pm 	24 	1 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20140 	BIOL 	112L 	17 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21776 	BIOL 	112L 	18 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
21378 	BIOL 	112L 	19 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	07:30 pm-10:30 pm 	24 	8 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
